,route_no,latitude,longitude,elevation,time
559,2,51.2379,6.75902,41.0,16.2
560,2,51.23841,6.75827,34.0,16.65
561,2,51.2391,6.75725,35.0,17.283333333333335
562,2,51.23964,6.75645,36.0,17.783333333333335
563,2,51.24092,6.75453,37.0,18.95
564,2,51.241,6.75441,37.0,19.016666666666666
565,2,51.24113,6.75421,36.0,19.133333333333333
566,2,51.2418,6.7532,37.0,19.75
567,2,51.24228,6.75257,35.0,20.166666666666668
568,2,51.24247,6.75236,35.0,20.316666666666666
569,2,51.24244,6.75229,35.0,20.366666666666667
570,2,51.24243,6.75226,36.0,20.366666666666667
571,2,51.24243,6.75219,36.0,20.4
572,2,51.24244,6.75214,36.0,20.433333333333334
573,2,51.24247,6.75205,36.0,20.466666666666665
574,2,51.2424,6.75187,37.0,20.55
575,2,51.2423,6.75162,38.0,20.683333333333334
576,2,51.2423,6.75161,38.0,20.683333333333334
577,2,51.24222,6.75142,39.0,20.783333333333335
578,2,51.24222,6.75141,39.0,20.783333333333335
579,2,51.24222,6.7514,39.0,20.783333333333335
580,2,51.24241,6.75162,38.0,20.95
581,2,51.24241,6.75161,38.0,20.95
582,2,51.24255,6.75178,37.0,21.066666666666666
583,2,51.24256,6.75179,37.0,21.066666666666666
584,2,51.24256,6.75178,37.0,21.083333333333332
585,2,51.24324,6.75297,35.0,21.75
586,2,51.24324,6.75296,35.0,21.75
587,2,51.24466,6.75544,34.0,23.166666666666668
588,2,51.24466,6.75543,34.0,23.166666666666668
589,2,51.24749,6.76034,31.0,25.95
590,2,51.24749,6.76033,31.0,25.95
591,2,51.24815,6.76148,37.0,26.6
592,2,51.2483,6.76175,38.0,26.75
593,2,51.2483,6.76174,38.0,26.766666666666666
594,2,51.2483,6.76176,38.0,26.766666666666666
595,2,51.24828,6.76179,38.0,26.783333333333335
596,2,51.24828,6.7618,38.0,26.8
597,2,51.24832,6.7619,38.0,26.85
598,2,51.24833,6.76197,39.0,26.866666666666667
599,2,51.24833,6.76204,39.0,26.9
600,2,51.24829,6.76215,40.0,26.95
601,2,51.2482,6.76221,40.0,27.016666666666666
602,2,51.24817,6.7622,40.0,27.033333333333335
603,2,51.24814,6.76217,40.0,27.066666666666666
604,2,51.24813,6.76206,39.0,27.116666666666667
605,2,51.24815,6.76199,39.0,27.15
606,2,51.24823,6.76193,38.0,27.2
607,2,51.24827,6.76192,38.0,27.233333333333334
608,2,51.2483,6.76192,38.0,27.25
609,2,51.24831,6.76193,38.0,27.25
610,2,51.24831,6.76192,38.0,27.266666666666666
611,2,51.24841,6.76204,39.0,27.35
612,2,51.24847,6.76213,40.0,27.4
613,2,51.24845,6.76218,41.0,27.416666666666668
614,2,51.24843,6.76222,41.0,27.45
615,2,51.24838,6.76232,41.0,27.5
616,2,51.24831,6.76246,41.0,27.566666666666666
617,2,51.24829,6.76249,41.0,27.583333333333332
618,2,51.24816,6.76271,43.0,27.716666666666665
619,2,51.24813,6.76276,43.0,27.75
620,2,51.24805,6.76276,43.0,27.8
621,2,51.24803,6.76274,43.0,27.816666666666666
622,2,51.24803,6.76273,43.0,27.816666666666666
623,2,51.24757,6.7619,35.0,28.283333333333335
624,2,51.24756,6.7619,35.0,28.283333333333335
625,2,51.24742,6.76164,34.0,28.433333333333334
626,2,51.24739,6.76161,34.0,28.45
627,2,51.24734,6.76157,34.0,28.5
628,2,51.2473,6.76156,34.0,28.516666666666666
629,2,51.24719,6.76159,34.0,28.6
630,2,51.24714,6.76164,34.0,28.633333333333333
631,2,51.24682,6.76212,33.0,28.933333333333334
632,2,51.24682,6.76213,33.0,28.933333333333334
633,2,51.24663,6.76241,33.0,29.1
634,2,51.24664,6.76253,34.0,29.15
635,2,51.24638,6.76289,36.0,29.383333333333333
636,2,51.24574,6.76377,31.0,29.95
637,2,51.24559,6.76397,29.0,30.083333333333332
638,2,51.24502,6.76472,27.0,30.566666666666666
639,2,51.24462,6.76518,27.0,30.9
640,2,51.24417,6.7657,27.0,31.266666666666666
641,2,51.24363,6.76624,30.0,31.7
642,2,51.24328,6.76659,27.0,31.966666666666665
643,2,51.24281,6.76701,31.0,32.333333333333336
644,2,51.24281,6.76702,31.0,32.333333333333336
645,2,51.24279,6.76704,31.0,32.35
646,2,51.24211,6.76758,34.0,32.85
647,2,51.24156,6.76801,35.0,33.266666666666666
648,2,51.24142,6.76812,34.0,33.36666666666667
649,2,51.24063,6.76864,30.0,33.93333333333333
650,2,51.24004,6.76903,33.0,34.36666666666667
651,2,51.23922,6.76952,41.0,34.95
652,2,51.2391,6.76957,39.0,35.03333333333333
653,2,51.23762,6.77019,32.0,36.05
654,2,51.23727,6.77034,32.0,36.3
655,2,51.23715,6.77041,32.0,36.38333333333333
656,2,51.23708,6.77046,33.0,36.43333333333333
657,2,51.23701,6.77052,34.0,36.483333333333334
658,2,51.23701,6.77049,33.0,36.5
659,2,51.23701,6.77052,34.0,36.5
660,2,51.23696,6.77065,35.0,36.56666666666667
661,2,51.2367,6.77145,38.0,36.95
662,2,51.23666,6.77162,38.0,37.016666666666666
663,2,51.23665,6.77162,38.0,37.03333333333333
664,2,51.23664,6.77162,38.0,37.03333333333333
665,2,51.23637,6.77152,39.0,37.21666666666667
666,2,51.23628,6.77149,39.0,37.28333333333333
667,2,51.23627,6.77149,39.0,37.28333333333333
668,2,51.23625,6.77148,39.0,37.3
669,2,51.23562,6.77148,40.0,37.71666666666667
670,2,51.23556,6.77148,40.0,37.766666666666666
671,2,51.23501,6.77149,42.0,38.13333333333333
672,2,51.23432,6.77148,37.0,38.6
673,2,51.2341,6.77148,36.0,38.733333333333334
674,2,51.23405,6.77149,36.0,38.766666666666666
675,2,51.23396,6.77149,36.0,38.833333333333336
676,2,51.23392,6.77149,36.0,38.86666666666667
677,2,51.23345,6.7715,37.0,39.166666666666664
678,2,51.23323,6.7715,36.0,39.31666666666667
679,2,51.23322,6.7715,36.0,39.333333333333336
680,2,51.23239,6.77149,35.0,39.88333333333333
681,2,51.23205,6.77144,34.0,40.1
682,2,51.23204,6.77144,34.0,40.11666666666667
683,2,51.23182,6.77141,33.0,40.266666666666666
684,2,51.23148,6.7713,31.0,40.5
685,2,51.23135,6.77127,31.0,40.583333333333336
686,2,51.23125,6.77125,31.0,40.65
687,2,51.23124,6.77125,31.0,40.65
688,2,51.23026,6.77102,28.0,41.31666666666667
689,2,51.2302,6.77102,28.0,41.35
690,2,51.23019,6.77102,28.0,41.36666666666667
691,2,51.22919,6.77091,28.0,42.03333333333333
692,2,51.22918,6.77091,28.0,42.03333333333333
693,2,51.22885,6.77087,29.0,42.266666666666666
694,2,51.22862,6.77083,35.0,42.416666666666664
695,2,51.22861,6.77083,35.0,42.416666666666664
696,2,51.22855,6.77082,35.0,42.46666666666667
697,2,51.22837,6.77079,34.0,42.583333333333336
698,2,51.2282,6.77077,33.0,42.7
699,2,51.22791,6.77073,32.0,42.88333333333333
700,2,51.2279,6.77073,32.0,42.9
701,2,51.22776,6.77072,32.0,42.983333333333334
702,2,51.22773,6.77071,31.0,43.016666666666666
703,2,51.2275697,6.77078041,31.0,43.11666666666667
704,2,51.227432,6.77083942,32.0,43.21666666666667
705,2,51.2273211,6.77082869,31.0,43.28333333333333
706,2,51.2270975,6.77078577,31.0,43.43333333333333
707,2,51.2269766,6.77077504,30.0,43.516666666666666
708,2,51.2268825,6.77075895,30.0,43.583333333333336
709,2,51.2266541,6.77072677,32.0,43.733333333333334
710,2,51.22665,6.77071,32.0,43.75
711,2,51.22659,6.7707,34.0,43.78333333333333
712,2,51.22584,6.77041,38.0,44.3
713,2,51.22559,6.7703,34.0,44.46666666666667
714,2,51.22558,6.7703,34.0,44.483333333333334
715,2,51.22553,6.77027,33.0,44.516666666666666
716,2,51.22541,6.77023,32.0,44.6
717,2,51.22503,6.77005,37.0,44.86666666666667
718,2,51.22497,6.77002,38.0,44.9
719,2,51.22492,6.76999,38.0,44.93333333333333
720,2,51.22483,6.76994,38.0,45.0
721,2,51.22467,6.76984,37.0,45.11666666666667
722,2,51.22458,6.76979,37.0,45.18333333333333
723,2,51.22437,6.76964,39.0,45.333333333333336
724,2,51.22428,6.76959,40.0,45.4
725,2,51.2241,6.76948,43.0,45.53333333333333
726,2,51.2241,6.76947,43.0,45.53333333333333
727,2,51.22379,6.76928,45.0,45.75
728,2,51.22322,6.7689,45.0,46.166666666666664
729,2,51.22321,6.7689,45.0,46.166666666666664
730,2,51.22291,6.7687,39.0,46.38333333333333
731,2,51.22283,6.76865,39.0,46.45
732,2,51.22248,6.76843,44.0,46.7
733,2,51.22169,6.76789,39.0,47.266666666666666
734,2,51.22168,6.76789,39.0,47.28333333333333
735,2,51.22165,6.76786,39.0,47.3
736,2,51.22149,6.76772,40.0,47.416666666666664
737,2,51.22068,6.76722,54.0,48.0
738,2,51.22063,6.76719,54.0,48.03333333333333
739,2,51.22063,6.76718,53.0,48.03333333333333
740,2,51.22055,6.76714,52.0,48.1
741,2,51.22005,6.76681,31.0,48.45
742,2,51.21973,6.76654,37.0,48.7
743,2,51.21964,6.76646,37.0,48.766666666666666
744,2,51.21963,6.76646,37.0,48.766666666666666
745,2,51.21958,6.76641,38.0,48.81666666666667
746,2,51.2193,6.76615,38.0,49.03333333333333
747,3,51.2272251,6.78008767,36.0,0.0
748,3,51.22722,6.78008,36.0,0.0
749,3,51.22724,6.78006,36.0,0.016666666666666666
750,3,51.22737,6.77986,37.0,0.13333333333333333
751,3,51.22741,6.77979,38.0,0.16666666666666666
752,3,51.22742,6.7798,38.0,0.18333333333333332
753,3,51.22742,6.77979,38.0,0.18333333333333332
754,3,51.22743,6.77982,38.0,0.2
755,3,51.22758,6.78003,39.0,0.3333333333333333
756,3,51.22763,6.78003,40.0,0.36666666666666664
757,3,51.22771,6.77996,41.0,0.43333333333333335
758,3,51.22771,6.77997,41.0,0.43333333333333335
759,3,51.22775,6.77994,41.0,0.4666666666666667
760,3,51.2278,6.77968,43.0,0.5666666666666667
761,3,51.22784,6.77956,43.0,0.6333333333333333
762,3,51.22802,6.77916,45.0,0.8333333333333334
763,3,51.22803,6.77911,46.0,0.85
764,3,51.22804,6.77907,46.0,0.8833333333333333
765,3,51.22803,6.77906,46.0,0.8833333333333333
766,3,51.22803,6.77905,46.0,0.8833333333333333
767,3,51.22804,6.77907,46.0,0.9
768,3,51.22807,6.77904,46.0,0.9166666666666666
769,3,51.22827,6.77888,47.0,1.0666666666666667
770,3,51.2283,6.77885,47.0,1.1
771,3,51.22833,6.77883,47.0,1.1166666666666667
772,3,51.22836,6.77888,47.0,1.15
773,3,51.2285,6.77906,46.0,1.2666666666666666
774,3,51.22855,6.77915,46.0,1.3166666666666667
775,3,51.22858,6.77926,45.0,1.3666666666666667
776,3,51.2286,6.77936,45.0,1.4166666666666667
777,3,51.2286,6.77935,45.0,1.4166666666666667
778,3,51.22864,6.7796,43.0,1.5166666666666666
779,3,51.2287,6.77974,42.0,1.6
780,3,51.22898,6.78011,37.0,1.8333333333333335
781,3,51.229,6.78016,37.0,1.8666666666666667
782,3,51.22899,6.78016,37.0,1.8666666666666667
783,3,51.22903,6.78024,38.0,1.9166666666666665
784,3,51.22908,6.78039,38.0,1.9833333333333334
785,3,51.22911,6.78049,37.0,2.033333333333333
786,3,51.22903,6.7806,37.0,2.1
787,3,51.22884,6.78066,37.0,2.2333333333333334
788,3,51.22884,6.78068,37.0,2.2333333333333334
789,3,51.22884,6.78067,37.0,2.2333333333333334
790,3,51.22886,6.78077,38.0,2.283333333333333
791,3,51.22892,6.78101,39.0,2.3833333333333333
792,3,51.229,6.78136,37.0,2.55
793,3,51.22901,6.78136,37.0,2.55
794,3,51.229,6.78136,37.0,2.5666666666666664
795,3,51.22918,6.78137,36.0,2.6833333333333336
796,3,51.22922,6.78146,36.0,2.7333333333333334
797,3,51.22921,6.78146,36.0,2.7333333333333334
798,3,51.22922,6.78146,36.0,2.7333333333333334
799,3,51.22932,6.7818,37.0,2.9
800,3,51.22949,6.78235,41.0,3.15
801,3,51.22949,6.78234,41.0,3.15
802,3,51.2295,6.78237,41.0,3.1666666666666665
803,3,51.22931,6.78254,41.0,3.3166666666666664
804,3,51.22912,6.78271,43.0,3.466666666666667
805,3,51.22911,6.78272,43.0,3.466666666666667
806,3,51.2291,6.78283,44.0,3.5166666666666666
807,3,51.22908,6.78354,45.0,3.8166666666666664
808,3,51.22907,6.78356,45.0,3.8166666666666664
809,3,51.22903,6.78468,41.0,4.3
810,3,51.22897,6.78587,39.0,4.783333333333333
811,3,51.22893,6.78701,40.0,5.266666666666667
812,3,51.22915,6.78691,41.0,5.416666666666667
813,3,51.22922,6.78689,41.0,5.466666666666667
814,3,51.22927,6.78689,41.0,5.5
815,3,51.2295,6.78692,43.0,5.65
816,3,51.22959,6.78696,43.0,5.716666666666667
817,3,51.22959,6.78695,43.0,5.716666666666667
818,3,51.22969,6.787,44.0,5.783333333333333
819,3,51.22991,6.78696,42.0,5.933333333333334
820,3,51.23021,6.78685,41.0,6.15
821,3,51.2303,6.78683,41.0,6.2
822,3,51.23041,6.78687,41.0,6.283333333333333
823,3,51.23056,6.78689,42.0,6.383333333333334
824,3,51.23067,6.78685,42.0,6.45
825,3,51.23066,6.78685,42.0,6.466666666666667
826,3,51.23067,6.78685,42.0,6.466666666666667
827,3,51.23043,6.7861,43.0,6.816666666666666
828,3,51.2303,6.78567,44.0,7.016666666666667
829,3,51.23013,6.78515,44.0,7.266666666666667
830,3,51.22991,6.78444,44.0,7.6
831,3,51.2299,6.78443,44.0,7.6
832,3,51.2299,6.78442,44.0,7.616666666666667
833,3,51.22991,6.78444,44.0,7.616666666666667
834,3,51.22998,6.78438,44.0,7.666666666666667
835,3,51.23018,6.78423,44.0,7.816666666666666
836,3,51.23018,6.78422,44.0,7.816666666666666
837,3,51.23017,6.78422,44.0,7.833333333333333
838,3,51.23018,6.78423,44.0,7.833333333333333
839,3,51.23024,6.78423,44.0,7.883333333333333
840,3,51.23023,6.78423,44.0,7.883333333333333
841,3,51.23024,6.78423,44.0,7.9
842,3,51.23033,6.78366,45.0,8.133333333333333
843,3,51.23032,6.78366,45.0,8.15
844,3,51.23026,6.78361,45.0,8.183333333333334
845,3,51.23022,6.78355,45.0,8.233333333333333
846,3,51.23019,6.78345,45.0,8.266666666666667
847,3,51.23019,6.78331,46.0,8.333333333333334
848,3,51.23018,6.78306,47.0,8.433333333333334
849,3,51.23013,6.7826,47.0,8.633333333333333
850,3,51.23013,6.78193,46.0,8.916666666666666
851,3,51.23013,6.78192,46.0,8.916666666666666
852,3,51.23013,6.78193,46.0,8.916666666666666
853,3,51.23019,6.78192,46.0,8.966666666666667
854,3,51.23024,6.78191,46.0,9.0
855,3,51.23026,6.78191,46.0,9.0
856,3,51.23019,6.78123,43.0,9.3
857,3,51.23017,6.78104,41.0,9.366666666666667
858,3,51.23038,6.78098,42.0,9.516666666666667
859,3,51.2304,6.78098,42.0,9.533333333333333
860,3,51.23038,6.78084,41.0,9.583333333333334
861,3,51.23036,6.78075,41.0,9.633333333333333
862,3,51.23031,6.78048,41.0,9.75
863,3,51.23031,6.78047,41.0,9.75
864,3,51.23031,6.78048,41.0,9.75
865,3,51.23049,6.7804,42.0,9.883333333333333
866,3,51.23063,6.78034,44.0,9.983333333333333
867,3,51.23102,6.78015,47.0,10.25
868,3,51.23214,6.77948,46.0,11.05
869,3,51.23251,6.77934,45.0,11.3
870,3,51.23286,6.7791,49.0,11.55
871,3,51.23286,6.77909,49.0,11.566666666666666
872,3,51.23247,6.77849,48.0,11.916666666666666
873,3,51.23228,6.77811,46.0,12.116666666666667
874,3,51.2327,6.77788,48.0,12.416666666666666
875,3,51.23271,6.77788,48.0,12.433333333333334
876,3,51.2327,6.77787,48.0,12.433333333333334
877,3,51.23271,6.77776,48.0,12.483333333333333
878,3,51.23281,6.77602,47.0,13.216666666666667
879,3,51.23282,6.776,47.0,13.216666666666667
880,3,51.23269,6.77568,44.0,13.383333333333333
881,3,51.23261,6.77569,44.0,13.433333333333334
882,3,51.23251,6.7757,44.0,13.5
883,3,51.23239,6.77575,44.0,13.583333333333334
884,3,51.23207,6.77601,42.0,13.816666666666666
885,3,51.23191,6.77618,39.0,13.95
886,3,51.2319,6.77616,39.0,13.966666666666667
887,3,51.2319,6.77615,39.0,13.966666666666667
888,3,51.23191,6.77618,39.0,13.983333333333333
889,3,51.23192,6.77638,39.0,14.066666666666666
890,3,51.23194,6.77675,40.0,14.216666666666667
891,3,51.23194,6.77698,41.0,14.316666666666666
892,3,51.23191,6.77722,41.0,14.416666666666666
893,3,51.23187,6.77736,41.0,14.483333333333333
894,3,51.23182,6.77745,41.0,14.533333333333333
895,3,51.23179,6.7775,41.0,14.566666666666666
896,3,51.23167,6.77756,41.0,14.65
897,3,51.23137,6.77756,40.0,14.85
898,3,51.23129,6.77757,40.0,14.9
899,3,51.23115,6.77757,40.0,15.0
900,3,51.23107,6.77759,40.0,15.05
901,3,51.23085,6.77777,40.0,15.216666666666667
902,3,51.23079,6.77785,41.0,15.266666666666667
903,3,51.23079,6.77786,41.0,15.266666666666667
904,3,51.23071,6.77812,44.0,15.383333333333333
905,3,51.23056,6.77836,47.0,15.533333333333333
906,3,51.23056,6.77837,47.0,15.533333333333333
907,3,51.23056,6.77836,47.0,15.533333333333333
908,3,51.23048,6.77828,46.0,15.6
909,3,51.23048,6.77827,46.0,15.6
910,3,51.23047,6.77827,46.0,15.616666666666667
911,3,51.23048,6.77828,46.0,15.616666666666667
912,3,51.23043,6.77835,47.0,15.666666666666666
913,3,51.23037,6.77838,47.0,15.7
914,3,51.23033,6.77839,47.0,15.733333333333333
915,3,51.23022,6.77838,47.0,15.8
916,3,51.22998,6.77834,44.0,15.966666666666667
917,3,51.22992,6.77834,43.0,16.016666666666666
918,3,51.22978,6.77836,41.0,16.1
919,3,51.22965,6.77841,41.0,16.183333333333334
920,3,51.22959,6.77847,41.0,16.233333333333334
921,3,51.22954,6.77858,42.0,16.3
922,3,51.22953,6.77858,42.0,16.3
923,3,51.22944,6.77849,42.0,16.366666666666667
924,3,51.22934,6.7784,43.0,16.45
925,3,51.22912,6.77812,45.0,16.633333333333333
926,3,51.22908,6.77809,45.0,16.666666666666668
927,3,51.22904,6.77807,46.0,16.7
928,3,51.22891,6.77801,48.0,16.783333333333335
929,3,51.22884,6.77803,49.0,16.833333333333332
930,3,51.22875,6.77808,49.0,16.9
931,3,51.22853,6.77819,49.0,17.05
932,3,51.2285,6.77822,49.0,17.066666666666666
933,3,51.22846,6.77831,49.0,17.116666666666667
934,3,51.22844,6.77837,49.0,17.15
935,3,51.22841,6.77853,48.0,17.216666666666665
936,3,51.22836,6.77869,47.0,17.3
937,3,51.22834,6.77878,47.0,17.333333333333332
938,3,51.22833,6.77883,47.0,17.35
939,3,51.22827,6.77888,47.0,17.4
940,3,51.22807,6.77904,46.0,17.55
941,3,51.22804,6.77907,46.0,17.566666666666666
942,3,51.22803,6.77911,46.0,17.583333333333332
943,3,51.22802,6.77915,45.0,17.616666666666667
944,3,51.22802,6.77916,45.0,17.616666666666667
945,3,51.22784,6.77956,43.0,17.816666666666666
946,3,51.2278,6.77968,43.0,17.883333333333333
947,3,51.22779,6.77972,43.0,17.9
948,3,51.22775,6.77994,41.0,17.983333333333334
949,3,51.22763,6.78003,40.0,18.083333333333332
950,3,51.22758,6.78003,39.0,18.116666666666667
951,3,51.22755,6.77998,38.0,18.133333333333333
952,3,51.22754,6.77998,38.0,18.15
953,3,51.22743,6.77982,38.0,18.25
954,3,51.22741,6.77979,38.0,18.266666666666666
955,3,51.22737,6.77986,37.0,18.3
956,3,51.22734,6.77991,37.0,18.333333333333332
957,3,51.22724,6.78006,36.0,18.416666666666668
958,3,51.22722,6.78008,36.0,18.433333333333334
959,3,51.2272,6.78004,36.0,18.466666666666665
960,4,51.2195391,6.80331802,42.0,0.0
961,4,51.21953,6.80331,42.0,0.0
962,4,51.2211,6.8017,41.0,1.25
963,4,51.2211,6.80169,40.0,1.25
964,4,51.22074,6.80076,40.0,1.7
965,4,51.22073,6.80075,40.0,1.7166666666666668
966,4,51.21993,6.80153,45.0,2.3333333333333335
967,4,51.2192,6.80223,43.0,2.9
968,4,51.2188801,6.8025434,43.0,3.15
969,4,51.21887,6.80254,43.0,3.1666666666666665
970,4,51.21805,6.80333,44.0,3.8
971,4,51.2179,6.80344,44.0,3.9166666666666665
972,4,51.21774,6.80361,46.0,4.033333333333333
973,4,51.21774,6.8036,46.0,4.05
974,4,51.21767,6.80404,49.0,4.233333333333333
975,4,51.21766,6.80404,49.0,4.233333333333333
976,4,51.21801,6.8049,47.0,4.666666666666667
977,4,51.21952,6.80333,42.0,5.866666666666667
978,5,51.2188565,6.76687511,39.0,0.0
979,5,51.21885,6.76687,39.0,0.0
980,5,51.21888,6.76688,39.0,0.016666666666666666
981,5,51.21895,6.76698,38.0,0.08333333333333333
982,5,51.21895,6.76697,38.0,0.08333333333333333
983,5,51.21896,6.767,38.0,0.1
984,5,51.21899,6.76712,38.0,0.15
985,5,51.21898,6.76722,38.0,0.2
986,5,51.21898,6.76726,38.0,0.21666666666666667
987,5,51.21894,6.76737,38.0,0.26666666666666666
988,5,51.21893,6.76737,38.0,0.26666666666666666
989,5,51.21893,6.76738,38.0,0.26666666666666666
990,5,51.21886,6.76741,38.0,0.31666666666666665
991,5,51.21879,6.76736,38.0,0.36666666666666664
992,5,51.21877,6.76729,38.0,0.4
993,5,51.21877,6.76728,38.0,0.4166666666666667
994,5,51.21874,6.7672,38.0,0.45
995,5,51.21875,6.76702,38.0,0.5333333333333333
996,5,51.21878,6.76693,39.0,0.5666666666666667
997,5,51.21886,6.76676,39.0,0.65
998,5,51.21912,6.76631,37.0,0.9166666666666666
999,5,51.21949,6.76578,34.0,1.25
1000,5,51.21995,6.76524,28.0,1.6333333333333333
1001,5,51.22181,6.763,28.0,3.183333333333333
1002,5,51.22371,6.76072,28.0,4.766666666666667
1003,5,51.22405,6.76038,28.0,5.033333333333333
1004,5,51.22413,6.7603,28.0,5.1
1005,5,51.22434,6.76013,28.0,5.25
1006,5,51.22459,6.75997,28.0,5.433333333333334
1007,5,51.2246,6.75997,28.0,5.433333333333334
1008,5,51.22504,6.75979,28.0,5.75
1009,5,51.22534,6.75972,28.0,5.95
1010,5,51.22583,6.75968,29.0,6.266666666666667
1011,5,51.22583,6.75969,29.0,6.283333333333333
1012,5,51.22586,6.75968,29.0,6.3
1013,5,51.226,6.75966,31.0,6.383333333333334
1014,5,51.22613,6.75963,33.0,6.483333333333333
1015,5,51.22624,6.75958,35.0,6.55
1016,5,51.22626,6.75957,35.0,6.566666666666666
1017,5,51.22626,6.75959,35.0,6.583333333333333
1018,5,51.22625,6.75958,35.0,6.583333333333333
1019,5,51.22626,6.75957,35.0,6.6
1020,5,51.22633,6.75986,37.0,6.716666666666667
1021,5,51.22635,6.75991,37.0,6.75
1022,5,51.22635,6.7599,37.0,6.75
1023,5,51.22642,6.76009,39.0,6.85
1024,5,51.22648,6.7602,39.0,6.9
1025,5,51.22666,6.7605,42.0,7.083333333333333
1026,5,51.2268,6.76067,45.0,7.2
1027,5,51.22697,6.76083,47.0,7.333333333333333
1028,5,51.22714,6.76098,48.0,7.45
1029,5,51.22727,6.76118,47.0,7.583333333333333
1030,5,51.22726,6.76118,47.0,7.583333333333333
1031,5,51.22731,6.76125,46.0,7.633333333333333
1032,5,51.22755,6.76153,41.0,7.833333333333333
1033,5,51.22809,6.76193,39.0,8.216666666666667
1034,5,51.22837,6.76218,39.0,8.433333333333334
1035,5,51.22836,6.76218,39.0,8.45
1036,5,51.22845,6.76225,39.0,8.516666666666667
1037,5,51.2288,6.76241,40.0,8.75
1038,5,51.22889,6.76245,41.0,8.816666666666666
1039,5,51.22897,6.76242,41.0,8.866666666666667
1040,5,51.22905,6.76241,41.0,8.916666666666666
1041,5,51.22911,6.76245,41.0,8.966666666666667
1042,5,51.22924,6.7625,41.0,9.05
1043,5,51.22941,6.76258,41.0,9.183333333333334
1044,5,51.2294,6.76258,41.0,9.183333333333334
1045,5,51.22955,6.76266,41.0,9.283333333333333
1046,5,51.22984,6.76279,41.0,9.483333333333333
1047,5,51.22998,6.76291,41.0,9.6
1048,5,51.23021,6.76312,40.0,9.766666666666667
1049,5,51.23038,6.76321,38.0,9.883333333333333
1050,5,51.23057,6.76326,33.0,10.016666666666667
1051,5,51.23056,6.76326,33.0,10.033333333333333
1052,5,51.23059,6.76326,33.0,10.05
1053,5,51.23072,6.76331,33.0,10.133333333333333
1054,5,51.23103,6.76337,39.0,10.35
1055,5,51.23117,6.76338,41.0,10.433333333333334
1056,5,51.23133,6.76339,40.0,10.55
1057,5,51.23132,6.76339,40.0,10.55
1058,5,51.23134,6.76339,40.0,10.566666666666666
1059,5,51.23134,6.76346,39.0,10.6
1060,5,51.23134,6.76347,39.0,10.6
1061,5,51.2314,6.76347,39.0,10.633333333333333
1062,5,51.2314,6.76353,39.0,10.666666666666666
1063,5,51.23133,6.76353,39.0,10.716666666666667
1064,5,51.23133,6.76347,39.0,10.733333333333333
1065,5,51.23144,6.76347,38.0,10.8
1066,5,51.23144,6.76357,38.0,10.85
1067,5,51.23144,6.76356,38.0,10.85
1068,5,51.23145,6.76521,28.0,11.55
1069,5,51.23145,6.7652,28.0,11.55
1070,5,51.23147,6.76846,28.0,12.916666666666666
1071,5,51.23147,6.76845,28.0,12.916666666666666
1072,5,51.23149,6.77199,41.0,14.4
1073,5,51.23149,6.77198,41.0,14.4
1074,5,51.23149,6.77217,42.0,14.483333333333333
1075,5,51.23148,6.77237,43.0,14.566666666666666
1076,5,51.23148,6.77264,43.0,14.666666666666666
1077,5,51.23148,6.77279,44.0,14.733333333333333
1078,5,51.23148,6.77287,44.0,14.766666666666667
1079,5,51.23145,6.77291,43.0,14.8
1080,5,51.23145,6.77292,43.0,14.8
1081,5,51.23135,6.77362,41.0,15.1
1082,5,51.23134,6.77362,41.0,15.1
1083,5,51.23133,6.77361,41.0,15.116666666666667
1084,5,51.2313,6.77295,42.0,15.383333333333333
1085,5,51.23129,6.77284,42.0,15.433333333333334
1086,5,51.2313,6.77285,42.0,15.45
1087,5,51.23129,6.77285,42.0,15.45
1088,5,51.23129,6.77284,42.0,15.45
1089,5,51.23121,6.77284,41.0,15.5
1090,5,51.23116,6.77283,40.0,15.533333333333333
1091,5,51.23113,6.77282,40.0,15.566666666666666
1092,5,51.23112,6.77282,40.0,15.566666666666666
1093,5,51.23116,6.77283,40.0,15.6
1094,5,51.23116,6.77265,41.0,15.666666666666666
1095,5,51.23119,6.77239,42.0,15.783333333333333
1096,5,51.23119,6.77218,42.0,15.866666666666667
1097,5,51.23119,6.77191,42.0,15.983333333333333
1098,5,51.23116,6.7719,42.0,16.0
1099,5,51.23115,6.7719,42.0,16.016666666666666
1100,5,51.23113,6.77188,42.0,16.016666666666666
1101,5,51.23112,6.77182,42.0,16.05
1102,5,51.2311,6.7718,43.0,16.066666666666666
1103,5,51.23097,6.77176,43.0,16.15
1104,5,51.23019,6.77148,34.0,16.683333333333334
1105,5,51.23018,6.77148,34.0,16.7
1106,5,51.23016,6.77147,33.0,16.716666666666665
1107,5,51.23026,6.77106,28.0,16.9
1108,5,51.23026,6.77102,28.0,16.916666666666668
1109,5,51.23019,6.77102,28.0,16.95
1110,5,51.22913,6.7709,28.0,17.666666666666668
1111,5,51.22912,6.7709,28.0,17.666666666666668
1112,5,51.22885,6.77087,29.0,17.85
1113,5,51.22855,6.77082,35.0,18.05
1114,5,51.22837,6.77079,34.0,18.166666666666668
1115,5,51.2282,6.77077,33.0,18.283333333333335
1116,5,51.22781,6.77072,32.0,18.55
1117,5,51.2278,6.77072,32.0,18.55
1118,5,51.22776,6.77072,32.0,18.583333333333332
